"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Chest🐓","9 de abr. de 2026, 14:42","9 de abr. de 2026, 16:02","""Porquê vocês fazem poucas repetições?""🤔","Single Arm Lateral Raise (Cable)",,"",0,"warmup",6.8,8,,,
"Chest🐓","9 de abr. de 2026, 14:42","9 de abr. de 2026, 16:02","""Porquê vocês fazem poucas repetições?""🤔","Single Arm Lateral Raise (Cable)",,"",1,"failure",9.1,9,,,
"Chest🐓","9 de abr. de 2026, 14:42","9 de abr. de 2026, 16:02","""Porquê vocês fazem poucas repetições?""🤔","Single Arm Lateral Raise (Cable)",,"",2,"failure",6.8,7,,,
"Chest🐓","9 de abr. de 2026, 14:42","9 de abr. de 2026, 16:02","""Porquê vocês fazem poucas repetições?""🤔","Triceps Pushdown",,"",0,"warmup",31.5,3,,,
"Chest🐓","9 de abr. de 2026, 14:42","9 de abr. de 2026, 16:02","""Porquê vocês fazem poucas repetições?""🤔","Triceps Pushdown",,"",1,"failure",35,6,,,
"Chest🐓","9 de abr. de 2026, 14:42","9 de abr. de 2026, 16:02","""Porquê vocês fazem poucas repetições?""🤔","Triceps Pushdown",,"",2,"failure",32.5,6,,,
"Cardio de guri🚴🏻‍♂️","8 de abr. de 2026, 14:57","8 de abr. de 2026, 15:59","","Cycling",,"",0,"normal",,,22.12,3666,
"cardio fim de noite","7 de abr. de 2026, 21:18","7 de abr. de 2026, 21:48","","Cycling",,"",0,"normal",,,13,1800,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Crunch (Machine)",,"",0,"warmup",70,12,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Crunch (Machine)",,"",1,"warmup",97,3,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Crunch (Machine)",,"",2,"normal",104,7,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Crunch (Machine)",,"",3,"normal",97,6,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lat Pulldown (Cable)",,"",0,"warmup",38.6,12,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lat Pulldown (Cable)",,"",1,"warmup",65.9,5,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lat Pulldown (Cable)",,"",2,"warmup",72.7,3,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lat Pulldown (Cable)",,"",3,"normal",79.5,9,,,10
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lat Pulldown (Cable)",,"",4,"normal",79.5,12,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Bent Over Row (Barbell)",,"",0,"warmup",50,12,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Bent Over Row (Barbell)",,"",1,"warmup",80,3,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Bent Over Row (Barbell)",,"",2,"failure",90,10,,,10
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",38.6,12,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Rear Delt Reverse Fly (Machine)",,"",1,"warmup",65.9,3,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Rear Delt Reverse Fly (Machine)",,"",2,"failure",72.7,7,,,10
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","rosca scott unilateral de pirraia",,"",0,"warmup",14,5,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","rosca scott unilateral de pirraia",,"",1,"failure",16,8,,,10
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","rosca scott unilateral de pirraia",,"",2,"normal",12,12,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lateral Raise (Dumbbell)",,"",0,"normal",24,8,,,
"Back🦍","7 de abr. de 2026, 19:53","7 de abr. de 2026, 21:19","""o básico bem feito🤠👍"" ft. @itathigas","Lateral Raise (Dumbbell)",,"",1,"normal",28,6,,,
"azul goiaba","6 de abr. de 2026, 16:45","6 de abr. de 2026, 17:15","","Cycling",,"",0,"normal",,,12,1800,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Calf Extension (Machine)",,"",0,"warmup",86.4,12,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Calf Extension (Machine)",,"",1,"normal",131.8,12,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Calf Extension (Machine)",,"",2,"normal",150,20,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Squat (Barbell)",,"",1,"warmup",80,5,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Squat (Barbell)",,"",2,"warmup",105,3,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Squat (Barbell)",,"",3,"failure",110,9,,,9.5
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Leg Extension (Machine)",,"",0,"warmup",57,10,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Leg Extension (Machine)",,"",1,"warmup",97,5,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Leg Extension (Machine)",,"",2,"normal",104,12,,,8
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Leg Extension (Machine)",,"",3,"failure",104,10,,,10
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Seated Leg Curl (Machine)",,"",0,"warmup",63,10,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Seated Leg Curl (Machine)",,"",1,"warmup",97,3,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Seated Leg Curl (Machine)",,"",2,"failure",97,7,,,10
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Seated Leg Curl (Machine)",,"",3,"normal",90,7,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Hip Adduction (Machine)",,"",0,"warmup",50,10,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Hip Adduction (Machine)",,"",1,"warmup",57,3,,,
"Quads🐎","6 de abr. de 2026, 14:56","6 de abr. de 2026, 16:41","""Ainda bem que a gente tem o SUS.""🙏🏻","Hip Adduction (Machine)",,"",2,"normal",63,8,,,10
"Kardio","4 de abr. de 2026, 16:58","4 de abr. de 2026, 17:33","","Treadmill",,"",0,"normal",,,3.5,2100,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Crunch (Machine)",,"",0,"warmup",57,12,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Crunch (Machine)",,"",1,"warmup",97,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Crunch (Machine)",,"",2,"failure",104,11,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Crunch (Machine)",,"",3,"normal",104,6,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Bench Press (Barbell)",,"",0,"warmup",50,10,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Bench Press (Barbell)",,"",1,"warmup",60,5,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Bench Press (Barbell)",,"",2,"warmup",85,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Bench Press (Barbell)",,"",3,"failure",90,6,,,10
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",45.5,12,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Cable Row - V Grip (Cable)",,"",1,"warmup",79.5,5,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Cable Row - V Grip (Cable)",,"",2,"warmup",86.4,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Cable Row - V Grip (Cable)",,"",3,"failure",93.2,9,,,10
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Shoulder Press (Machine)",,"",0,"warmup",57,12,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Shoulder Press (Machine)",,"",1,"warmup",77,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Seated Shoulder Press (Machine)",,"",2,"failure",84,9,,,10
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Lateral Raise (Dumbbell)",,"",0,"normal",24,8,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Lateral Raise (Dumbbell)",,"",1,"normal",28,6,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Lateral Raise (Dumbbell)",,"",2,"normal",28,6,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Preacher Curl (Machine)",,"",0,"warmup",43,12,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Preacher Curl (Machine)",,"",1,"warmup",70,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Preacher Curl (Machine)",,"",2,"failure",70,7,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Overhead Triceps Extension (Cable)",,"",0,"warmup",22.7,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Overhead Triceps Extension (Cable)",,"",1,"warmup",24.9,3,,,
"upper🐸👃","4 de abr. de 2026, 15:05","4 de abr. de 2026, 16:46","""Autobots, vamos rodar!""🤖","Overhead Triceps Extension (Cable)",,"",2,"failure",27.2,11,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Deadlift (Barbell)",,"",0,"warmup",60,8,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Deadlift (Barbell)",,"",1,"warmup",100,5,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Deadlift (Barbell)",,"",2,"normal",140,3,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Deadlift (Barbell)",,"",3,"normal",160,2,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Deadlift (Barbell)",,"",4,"normal",165,3,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Hip Thrust (Machine)",,"",0,"warmup",40,8,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Hip Thrust (Machine)",,"",1,"warmup",60,3,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Hip Thrust (Machine)",,"",2,"failure",80,5,,,10
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Seated Leg Curl (Machine)",,"",0,"warmup",63,12,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Seated Leg Curl (Machine)",,"",1,"warmup",84,3,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Seated Leg Curl (Machine)",,"",2,"normal",90,9,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Seated Leg Curl (Machine)",,"",3,"normal",90,8,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Leg Extension (Machine)",,"",0,"warmup",84,5,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Leg Extension (Machine)",,"",1,"warmup",104,3,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Leg Extension (Machine)",,"",2,"failure",104,12,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Calf Extension (Machine)",,"",0,"warmup",86.4,12,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Calf Extension (Machine)",,"",1,"normal",131.8,12,,,
"Hamstrings🦘","3 de abr. de 2026, 15:28","3 de abr. de 2026, 17:00","""Tome conversar!""🙊","Calf Extension (Machine)",,"",2,"normal",150,20,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Chest Fly (Machine)",,"",0,"warmup",50,12,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Chest Fly (Machine)",,"",1,"warmup",77.3,5,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Chest Fly (Machine)",,"",2,"warmup",95.5,2,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Chest Fly (Machine)",,"",3,"normal",95.5,8,,,10
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Incline Bench Press (Dumbbell)",,"",0,"warmup",64,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Incline Bench Press (Dumbbell)",,"",1,"warmup",68,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Incline Bench Press (Dumbbell)",,"",2,"normal",72,9,,,9.5
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Seated Dip Machine",,"",0,"warmup",97,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Seated Dip Machine",,"",1,"normal",104,15,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Seated Dip Machine",,"",2,"normal",104,12,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Single Arm Lateral Raise (Cable)",,"",0,"warmup",6.8,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Single Arm Lateral Raise (Cable)",,"",1,"warmup",9.1,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Single Arm Lateral Raise (Cable)",,"",2,"failure",9.1,9,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Single Arm Lateral Raise (Cable)",,"",3,"failure",6.8,8,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Triceps Pushdown",,"",0,"warmup",31.8,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Triceps Pushdown",,"",1,"failure",34,9,,,10
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Triceps Pushdown",,"",2,"failure",31.8,8,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Crunch (Machine)",,"",0,"warmup",57,12,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Crunch (Machine)",,"",1,"warmup",97,3,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Crunch (Machine)",,"",2,"failure",104,10,,,
"Chest🐓","2 de abr. de 2026, 14:53","2 de abr. de 2026, 16:30","""Aquela lá!""🎸","Crunch (Machine)",,"",3,"normal",97,8,,,
"cardjo","31 de mar. de 2026, 16:48","31 de mar. de 2026, 17:23","","Treadmill",,"",0,"normal",,,3.5,2100,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Crunch (Machine)",,"",0,"warmup",57,12,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Crunch (Machine)",,"",1,"warmup",97,3,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Crunch (Machine)",,"",2,"failure",104,8,,,9.5
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Crunch (Machine)",,"",3,"normal",97,8,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Bent Over Row (Barbell)",,"",0,"warmup",40,12,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Bent Over Row (Barbell)",,"",1,"warmup",70,5,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Bent Over Row (Barbell)",,"",2,"warmup",80,3,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Bent Over Row (Barbell)",,"",3,"failure",90,7,,,10
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Lat Pulldown (Cable)",,"",0,"warmup",72.7,12,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Lat Pulldown (Cable)",,"",1,"failure",79.5,11,,,10
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Lat Pulldown (Cable)",,"",2,"normal",79.5,7,,,10
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",59.1,3,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",68.2,9,,,10
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Preacher Curl (Machine)",,"",0,"warmup",36,12,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Preacher Curl (Machine)",,"",1,"warmup",70,3,,,
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Preacher Curl (Machine)",,"",2,"failure",70,10,,,10
"""10 coisas sobre mim pensei muito""","31 de mar. de 2026, 14:36","31 de mar. de 2026, 15:51","","Preacher Curl (Machine)",,"",3,"normal",63,8,,,
"cardio","30 de mar. de 2026, 16:46","30 de mar. de 2026, 17:21","""e vagabundo ta la""","Treadmill",,"",0,"normal",,,3.5,2100,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Calf Extension (Machine)",,"",0,"warmup",86.4,12,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Calf Extension (Machine)",,"",1,"normal",131.8,12,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Calf Extension (Machine)",,"",2,"normal",140.9,12,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Squat (Barbell)",,"",1,"warmup",80,5,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Squat (Barbell)",,"",2,"warmup",105,2,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Squat (Barbell)",,"",3,"normal",105,8,,,9.5
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Leg Extension (Machine)",,"",0,"warmup",57,10,,,
"Quads🐎","30 de mar. de 2026, 14:51","30 de mar. de 2026, 16:32","experimentando perfome:(","Leg Extension (Machine)",,"",1,"warmup",97,5,,,
